,g_$t_0$,r_$t_0$,tess_$t_0$,g_$\beta_1$,r_$\beta_1$,tess_$\beta_1$,g_$\beta_2$,r_$\beta_2$,tess_$\beta_2$,g_$c$,r_$c$,tess_$c$,g_$f_0$,r_$f_0$,tess_$f_0$,g_enough_data,r_enough_data,tess_enough_data
lc_2019zes_ZTF19adbtunc_processed.csv,-0.0241809648371581,-3.519812018380672,-7.6667660333457395,0.0990224842667515,0.5666637078679735,2.955645795731641,-0.0027430930170359,-0.000474508367408,-0.0194908105340297,408.7151639346739,157.27680671285833,2.460207398054175,0.0032054978597989,0.0146481120694334,0.0385269769470787,True,True,True
lc_2020aafo_ZTF20acqzpze_processed.csv,-5.803155682886073,-13.102902782476187,-5.0,0.7218571588608838,1.3733425598719466,2.0,-0.0443538539463035,-0.0006692798391544,-0.001,141.59657736402613,7.375633114264302,,-0.0916240119785024,-0.0085578484012423,0.0,True,True,False
lc_2020aahq_ZTF20acqyfie_processed.csv,-3.788879284075081,-7.112919759721699,-5.0,0.9027905738034624,2.061003732124428,2.0,-9.463915390941323e-06,-0.0092168671632583,-0.001,90.39363608562816,7.038352039392786,,-1.854309275134056,0.0021642809362971,0.0,True,True,False
lc_2020aajf_ZTF20acrerzb_processed.csv,1.995358412244993,2.00005288963264,-6.415002758064512,0.0,0.0,0.5679869832910373,-0.0038290984169027,0.0,-0.0287047457080207,743.3212465884865,1032.8059535756352,33.45851024226393,-0.0016188971322073,-2.093983516446542,-7.129210441929732,False,True,True
lc_2020aalz_ZTF20acrvoxv_processed.csv,-4.0037544345179725,4.980381401048419,-9.448900842675387,1.1134507949789636,0.2473362335474394,0.0,-9.767760108856944e-09,-0.1,-0.0021790062844908,41.85936693477852,541.5916232015657,376.0703634003074,0.0015877547681396,8.379049141902755,0.0028805356750207,True,True,True
lc_2020aan_ZTF20aaghpdc_processed.csv,-5.263556971092891,-6.289737454153565,-6.550518421180435,1.1065663737162397,1.7150319351816945,1.610015993891675,-0.0096422437744945,-0.0118596942728573,-0.0109971816718787,101.53368959548764,26.688171768445624,32.00285158065115,0.0137254162685445,-0.0336461910052092,2.743063378767987,True,True,True
lc_2020aao_ZTF20aagiiaz_processed.csv,-9.000000000000002,-10.127424168888275,-5.0,0.0344726693073715,1.571401599587993,2.0,-0.004291884660909,-0.0125041827337994,-0.001,295.9094526745136,12.036355039500382,,-0.0032088107154312,0.0577625664651281,0.0,True,True,False
lc_2020aarw_ZTF20acrheie_processed.csv,-5.810398313008799,-14.508830243695868,-6.308892171495522,2.1621194329459748,3.600715798856017,0.0,-0.0062267168265613,-0.0009500803247268,-0.0014016521488836,11.944145013615602,0.0332579950719233,1867.781180555788,0.0994090812940588,-0.0052755989642793,0.0007885403615691,True,True,True
lc_2020aatb_ZTF20acrzwvx_processed.csv,-3.084824520907424,-3.5346674563460923,-8.36468178872208,0.4597947121050097,0.623645271732232,0.0,-0.0187936614080788,-0.0077531298561412,-0.001919321277826,1950.671774822788,1663.0191483299543,4953.873888728373,0.0235430975979755,0.0178360376725231,0.0022737044557729,True,True,True
lc_2020aauh_ZTF20actfoxr_processed.csv,-3.1112794642095283,-0.103455345723046,-7.895082117636342,0.821716867848853,0.0,0.0,0.0,0.0,-0.0017792773853316,396.0397210966796,1225.867968782832,1379.8792190948911,18.16982772677322,2.705776499230089,0.0020313534433897,True,True,True
lc_2020aawh_ZTF20actezmo_processed.csv,-11.316691018588893,-10.635632284386029,-1.4999999999987228,2.582949519973796,2.725021473241484,0.731394546965103,-0.0085545672117513,-0.0102651683601992,-0.040763758258722,1.4262881889403722,1.3865402775501394,352.7074442177143,-0.0581134163180245,-0.0531886382536558,0.0842440006291417,True,True,True
lc_2020aawi_ZTF20acrxuzp_processed.csv,-3.930907466883295,-7.967426242927196,-7.607334422500736,1.5667352609499838,2.4684659328958265,0.0,-0.010228943112522,-0.0051143362748981,-0.0013151495745094,15.319139045237954,0.8066691408677955,696.7650487237373,-12.818559493597457,0.0001476084728666,-0.0014113308473915,True,True,True
lc_2020aawj_ZTF20actmikz_processed.csv,-13.208492180444004,-4.575133315222685,-5.0,1.809863363736696,1.0938715848702518,2.0,-0.0023529071584553,-0.0357683385344199,-0.001,3.757677111517194,121.56455246028688,,0.0524602561829058,0.4590689989406541,0.0,True,True,False
lc_2020abcd_ZTF20acttirv_processed.csv,-5.859308357867377,-2.0045843029853394,-5.0,0.0,0.3112426842958337,2.0,0.0,-0.0002006962094714,-0.001,255.10745554066605,382.5759198593559,,36.48348025272696,-16.147380312011535,0.0,True,True,False
lc_2020abjl_ZTF20acumxrh_processed.csv,-13.65454052664402,-11.345297774710671,-5.0,1.8111749850082488,1.6318391291382244,2.0,-8.530698358183163e-06,-0.008229055748895,-0.001,11.871986131756962,35.60135600804594,,0.0042814938912151,9.581119075252602,0.0,True,True,False
lc_2020abqy_ZTF20acuzfpk_processed.csv,-3.393521471349213,-5.691862465988528,-1.807980451663504,0.512645967075146,1.3386931198176175,0.4639288008642923,-0.0022658164530866,-0.0148651152848995,-0.0123734178617828,659.4913284074512,118.19274414633516,706.2459454836676,39.323124533715,-0.079543926205191,2.3437810181586385,True,True,True
lc_2020abq_ZTF20aafizfi_processed.csv,-9.006051246414764,-5.866464699116736,-5.692160130539161,0.8744972154589354,0.4411777387820647,0.4662946452356553,-3.279740162302961e-05,-0.0185126848308766,-0.0252467083560805,42.13644478503527,155.20951251276642,162.9613981932493,-17.16111612055493,10.415152889527697,0.205190322525207,True,True,True
lc_2020abrp_ZTF20acvdqtg_processed.csv,-4.738697950254018,-4.487600460388062,-3.2920347529198466,1.342690957991259,0.8088367896353219,1.0898194455182622,-0.0188669625408983,-1.2804864154972596e-05,-0.0170556849654919,109.09590036512684,205.03607838938387,183.73215415629065,-0.0562121053622462,0.415348459234913,-0.0575940897542886,True,True,True
lc_2020abuo_ZTF20acvidxk_processed.csv,-5.999600143105141,-2.593653009198565,-5.0,0.1097528263073628,0.3767861201180098,2.0,-8.417312555121863e-07,-0.0094730525319754,-0.001,582.2449177315953,378.65385174310654,,-0.0224674194772421,0.0293850990747772,0.0,True,True,False
lc_2020abvc_ZTF20acvjzbc_processed.csv,-4.5399518025665415,-5.793944433947765,-2.229788777157337,1.4487023011973594,1.915358579638473,0.5757829252961029,-0.0189633817465645,-0.0139875323029514,-0.0111816013784695,49.78989776016297,12.637407010394533,218.50903389091408,-0.1226979544387272,0.0419434818049529,5.153939260512601,True,True,True
lc_2020abwb_ZTF20acvehtq_processed.csv,-1.5165165954522846,-1.614628055919229,-5.4999999998582965,0.657903733020957,0.4497026767425476,0.5032909400976897,-0.0712807015410706,-0.0350550504842797,0.0,457.9350634425118,324.49858862357087,158.7039548537831,0.0018267885560872,-0.1085296494254982,48.09920055328155,True,True,True
lc_2020abxa_ZTF20actsxsl_processed.csv,5.0,5.0,-5.0,0.0,0.0,2.0,-0.0043681589219356,-0.004633270479097,-0.001,-2744612.5583145902,-5792150.745484961,,152.37262842249012,160.2936641881191,0.0,False,False,False
lc_2020abxl_ZTF20acvcxkz_processed.csv,-9.670059394087064,-8.2918513050247,-10.012747846561986,0.7270503674916807,1.95764345518978,0.5971173524726894,-0.0149404043125242,-0.0244487970036915,-0.0024136251426304,117.01253312363788,23.79036538508914,138.62627070767212,-0.4066796549783806,0.1098847326597133,0.0183607044697466,True,True,True
lc_2020acaj_ZTF20acvhuxc_processed.csv,-2.06093825050339,-6.000021373231695,-5.0,0.1506339877515371,0.4990362612718706,2.0,-0.0189228485557859,-0.0260345630350364,-0.001,269.61119095259164,143.65293314974832,,0.2150739173734278,0.0631005101735157,0.0,True,True,False
lc_2020acbc_ZTF20acwilfu_processed.csv,-5.66321083378002,-5.729294152522069,-12.159527528242336,1.3149868765890795,1.5461026870207104,1.1483171488489097,-0.0111330982354936,-0.0238715733138133,-4.303870458268741e-05,35.774193860435986,33.36608374749197,16.576762076896678,-0.0020147685727641,-0.6685642552429871,-0.0093797752297196,True,True,True
lc_2020acbf_ZTF20acuqyea_processed.csv,-15.248553442443786,-12.007037160676036,-12.97537236764115,3.1669012410164594,2.4145704242606114,2.46226761854279,-0.036296936482516,-0.0441611209835263,-0.0260873182406136,6.257501225673337,27.49236301161688,10.506749218473878,-0.0375325160117192,0.0118412322605439,-0.1643158130597491,True,True,True
lc_2020accy_ZTF20acvcxib_processed.csv,-6.701127880217555,-12.0012283291884,-5.0,1.6616161806432537,0.0598857831498164,2.0,-0.0026648436166269,0.0,-0.001,44.665897191530064,265.254345441798,,0.0075383825930164,-1.4990425227040118,0.0,False,True,False
lc_2020accz_ZTF20acvjvly_processed.csv,-15.142620252681937,-11.999999722684713,-5.000000000000002,1.5563156883461031,0.636041211911467,0.0062691215579383,-0.0058195362621908,-0.0068085408505014,-0.0020523378373031,7.248757994068811,67.43138575891157,280.30220438995866,4.300865084196467,0.028472331574165,0.0047164989619539,True,True,True
lc_2020acdk_ZTF20acwjhvd_processed.csv,-5.208030898954156,-2.238667107931854,-15.338090937217686,1.7783245980286058,0.3101366403791485,2.356839662260114,-0.0160195852841098,-2.479028629097704e-11,-0.003134100945922,7.983206370124577,136.10402100123497,0.3131950595754742,-0.0716005107528056,6.86719010264714,-0.0216357872346103,True,True,True
lc_2020acgc_ZTF20acwuiuo_processed.csv,-8.569094823842786,-10.88763723955752,-5.0,1.4165999879662508,1.821679346378045,2.0,-0.0006019983408068,-3.1699429732337994e-05,-0.001,17.037129147240762,3.496048967198328,,0.011749565885208,0.0534160656444408,0.0,True,True,False
lc_2020acgd_ZTF20acwjrmn_processed.csv,-3.5626334664886885,-4.320985248172429,-5.0,2.063843242611666,0.8577688413877571,2.0,-0.0210946478109413,-0.0006389133023653,-0.001,15.03451600926668,67.26501738445353,,-0.022055808509675,-10.151414163352094,0.0,True,True,False
lc_2020acge_ZTF20acvdlce_processed.csv,-5.906260677773723,-5.980214840567111,-5.0,1.5038539782655165,1.2723905148690655,2.0,-0.0103633211394073,-0.0024337361179187,-0.001,17.880038153335995,19.99010641011952,,0.1046965724335542,-21.023822750264944,0.0,True,True,False
lc_2020acmr_ZTF20acvdfmw_processed.csv,-14.343555285188987,-10.576956615984583,-8.25695599811481,2.291995775297371,2.1490419516996537,0.5418340821326474,-0.0030090677713136,-0.0065009839619852,-4.420453666972692e-06,0.6376837950741192,2.5459623894022343,105.5785753441764,-0.0101572844377906,0.0099904701604023,-25.99535370590456,True,True,True
lc_2020acnj_ZTF20acwlszk_processed.csv,-6.11282744862206,-5.522733299591021,-5.0,0.9359516669255468,0.9738972986499,2.0,-0.0009343646344145,-0.0012858450871089,-0.001,30.657869422756725,26.94553987886505,,9.357766966854864,2.261349913797577,0.0,True,True,False
lc_2020acrz_ZTF20acwujgz_processed.csv,-13.278132300825476,-9.542809799352865,-5.0,2.581948725247895,1.7336445605009327,2.0,-0.0001292481287086,-0.0008340317552822,-0.001,0.5852550663278209,9.174840249398972,,0.001829797144388,-0.0374793588183163,0.0,True,True,False
lc_2020aczd_ZTF20acxdlcd_processed.csv,-5.450257290429043,-3.082617364544109,-8.238330937285447,0.8167394475005203,2.1211281882126904,2.306447526299226,-0.0341107348973515,-0.0422745702331255,-0.0284522215461636,321.4590641815508,54.45089262308144,8.569477851465873,0.3466536377527582,0.175306200252914,-23.30402138583119,True,True,True
lc_2020adbn_ZTF20acxpmnx_processed.csv,-24.535634401470787,-12.999999999929251,-15.499284683331378,1.8957272015776032,0.7556311104824389,0.0,-0.0008816221811376,-2.799199949240881e-05,0.0,0.510801900465046,26.614168878513325,-290.0190067943892,0.005947937037886,-0.0007864684073797,452.8528086748737,True,True,True
lc_2020adbx_ZTF20acxooam_processed.csv,-1.578570771493025,3.2147843416402813,-5.0,2.531597450653919,0.4942611450835567,2.0,-0.0169516060400713,0.0,-0.001,5.996320530358439,295.4804585187727,,0.0409298704127901,14.280809507669993,0.0,True,True,False
lc_2020adff_ZTF20acwjrim_processed.csv,-2.999999999986752,-6.757594613114279,-10.450788273909517,0.5604747378751853,1.189185149053036,0.671329707728832,-0.005407307202872,-0.0051815245118978,-5.216549437881172e-06,114.01435893588746,27.09868971333846,64.73561936182955,0.0478516749702592,0.0784250649784717,-4.750057104051972,True,True,True
lc_2020adgj_ZTF20acxpvhu_processed.csv,-4.09331163325972,-7.229211428625542,-5.0,1.9572663373973085,0.0,2.0,-0.0170093664625283,0.0,-0.001,36.30848647686926,356.37288140769306,,0.2522165013395587,-5.994941962405834,0.0,True,True,False
lc_2020adiw_ZTF20acxwbrk_processed.csv,-4.641643731877002,-3.53308163325687,-5.0,1.616965545672779,0.8107928909542248,2.0,-0.0146011500925513,-0.005392809944568,-0.001,10.311092025271282,36.44042127802973,,0.071324957275081,-4.352293047074934,0.0,True,True,False
lc_2020adle_ZTF20acxvvnf_processed.csv,-4.099472370253195,2.521996531899872e-05,-5.0,3.799654825123546,0.0,2.0,-0.0345149673433604,0.0,-0.001,7.024805679198061,1889.141875173941,,0.5613361817218268,-0.0222714307249757,0.0,True,False,False
lc_2020adw_ZTF20aakxzut_processed.csv,-1.921531823616287,-8.085296199723055,-7.039461230543953,0.7681969358044425,1.7365953970937689,1.8802913421017784,-0.0068169954981787,-0.0029589273949328,-0.0076068599617644,262.78217322254693,17.20262074135271,20.87880192765403,-0.0049505139401835,0.0167644953245362,-0.0487273704269626,True,True,True
lc_2020aek_ZTF20aafcnem_processed.csv,-8.387534535363065e-07,-13.999999999135412,-21.49125303783101,0.0526448883843101,0.0,2.456194485983392,-0.0018865672983958,-0.0024759227471518,-0.0010222002473784,2245.951908488473,1660.6736570890787,0.6720728837182408,-0.0050592143017849,0.0069604298493614,0.0616790199056064,True,True,True
lc_2020ael_ZTF20aagnbec_processed.csv,-5.035443435682074,-5.050759742964673,-9.996969151923114,0.8260696452623135,0.3248093731019791,0.5300773897649844,-0.0012633478111853,-0.0013700504487533,0.0,337.6158832039447,574.2184377617012,329.04498492860057,0.0001278240262806,0.0004416336496526,-39.98769638671551,False,False,True
lc_2020aen_ZTF20aagnbfu_processed.csv,-5.647044501365464,-2.449687809949845,-9.49981876733946,1.0415089651396947,0.3069516248835018,0.4623048449404741,-0.0008819168330343,-0.0031983845020459,-5.4309920468086e-06,144.58572853056262,512.0077606451922,201.41125744373164,0.0031324084379025,0.0032946011268039,-0.0068274086057257,False,False,True
lc_2020aetp_ZTF20acxooqk_processed.csv,-7.999988091997627,-14.624336833516912,-5.0,0.5742064035774856,1.578887147143121,2.0,-0.0206385405109033,-0.0053436206207637,-0.001,47.0584320320936,7.949092106814222,,0.0747569478980933,0.0010684156346532,0.0,True,True,False
lc_2020amv_ZTF20aahbamv_processed.csv,-0.3866601478908515,-0.8150373746234811,-8.197745071714488,0.5217324597453341,0.6566637698648236,0.0,-0.0358777183589677,-0.0218036138886347,-0.0018864513148023,1960.1359240874424,951.7864671833868,2290.226485672815,0.1221544049005022,0.0106787976089261,0.0022172936722809,True,True,True
lc_2020amw_ZTF20aagkldb_processed.csv,-6.423044658118748,-6.988782954521248,-7.863898066066328,0.7378799178932396,1.0733793831245153,0.0,-4.2025558653898085e-06,-0.0018769344959281,-0.0016749097819257,54.16255262471356,32.6041385183767,555.4910353795498,-0.0030592596524284,0.0310899337792526,0.0018600920289636,True,True,True
lc_2020amx_ZTF20aahdwze_processed.csv,-2.1772844471389483,-2.982511129277528,-8.603671357324425,1.414131929934669,1.5346122691561792,0.0,-0.0145293328435377,-0.0131754108957218,-0.0019326845988597,213.85446178715347,113.91690409920152,2001.433882965928,0.0773246720826226,-0.0303401324882417,0.0023805287257621,True,True,True
lc_2020aog_ZTF20aaheyvo_processed.csv,-7.098743337168841,-7.296539034085569,-5.0,1.656516563657762,1.803837960393449,2.0,-0.0194602139707576,-0.0187792631579932,-0.001,23.32898152735278,14.377269738653474,,-0.0377321354704522,0.1792050390670809,0.0,True,True,False
lc_2020aoi_ZTF20aahfobk_processed.csv,2.822997376998177,-0.8436690355980216,-10.497195769595862,0.6991483012948563,1.8416196209973803,0.0,-0.0109297212661221,-0.015040953961688,-0.0023917269566439,1337.1251615154802,103.51752594738844,2337.124055123077,-0.0476260956356182,0.5543249545646372,0.0036297092380488,True,True,True
lc_2020apm_ZTF20aafwyfk_processed.csv,-10.402226083842386,-11.046017263724623,-2.4999999999716653,1.0879778211078852,1.290455895791886,0.7028675994493985,-0.0012272912796708,-0.0011985280092385,-0.0002405884044332,31.08402501543924,15.009628899622308,140.52363240090597,0.0370122684849423,-0.0383978789906216,-0.0145309243239703,True,True,True
lc_2020aqf_ZTF20aahgirj_processed.csv,-8.086029019283515,-9.138004507764272,-6.992371596391341,1.6725085257200198,1.536428889521028,0.0,-0.0138570914830141,-0.0097871490019682,-0.0015291095657634,16.2014631701706,17.562949853007524,442.37248292004455,0.0191327234895259,0.0256512149427569,0.00147981840702,True,True,True
lc_2020ato_ZTF20aafwyvm_processed.csv,-18.122263186217182,-16.082557099513398,-5.0,1.6446552118870337,1.0758140312629316,2.0,-0.0006546313879108,-0.0001178450340091,-0.001,5.300798550423597,37.71571058861026,,0.0138920233764699,7.765312978196859,0.0,True,True,False
lc_2020auo_ZTF20aahglfm_processed.csv,-10.53229434949263,-5.835408193969361,-4.817022798914044,1.068225133655611,0.8707477026015369,0.0,-0.0027169982322901,-0.0238440009462956,-0.0014582350921885,32.13114453325734,128.5106145357899,592.1084023317519,-0.3068062659550696,0.6112694197100104,0.0014187119725878,True,True,True
lc_2020bck_ZTF20aaifxwq_processed.csv,-7.856801452855816,-9.6566191256914,-6.738123990906098,0.6613922002565451,1.10163951927672,0.0,0.0,-0.001773852566271,-0.0014704206975916,115.75266407253056,31.55264296834504,542.2920904290279,0.0041292023698709,-8.963990480835278e-05,0.0012754037074788,True,True,True
lc_2020bdx_ZTF20aahubwe_processed.csv,-6.000560714389959,-5.472448567983205,-5.0,0.3454052468146059,0.6247526428116514,2.0,-0.0012596086061268,-8.0578788570348e-05,-0.001,311.4627558342072,147.19641240235677,,-13.1991662745709,-3.1509566635991613,0.0,True,True,False
lc_2020bew_ZTF20aajvwfh_processed.csv,-1.1635925626441712,-1.7032547910498326,-10.11429595205438,0.46541738683,0.5101536270280428,0.0,-0.0188197748475639,-3.3752650244414294e-06,-0.0022990760862976,536.9682579958176,436.662016115192,584.8271697653755,0.2114500791528497,-62.45981787692902,0.0033985934541157,True,True,True
lc_2020bgq_ZTF20aahskds_processed.csv,-9.000000000000142,-8.964302760977134,-6.499901438561636,0.0420632452078448,0.8304982263570713,0.5285554257206247,0.0,-0.0108263468593079,-0.0001175137156191,282.5352265861235,49.24072003113545,92.56164935198932,0.0105072386248982,0.1031127863605718,-0.0013670626376778,True,True,True
lc_2020biz_ZTF18aadzfso_processed.csv,-2.2698291079092376,-4.732637799314173e-07,-5.0,0.8523425953474546,0.0,2.0,-6.370852763036669e-05,-0.0013839176174814,-0.001,230.93748955099147,926.565699583748,,2.087240506981436,0.0132014018870278,0.0,True,True,False
lc_2020bja_ZTF20aairvsi_processed.csv,-5.096989985564438,-5.183797674291169,-5.0,2.2705563907475783,2.1786526726263435,2.0,-0.0121553119440432,-0.0119895139000213,-0.001,12.667644371761632,11.400339372653242,,0.0734727639590919,-0.0987019922638945,0.0,True,True,False
lc_2020bjj_ZTF20aaicyhi_processed.csv,-7.717208875783195,-3.431148282303999,-2.000000104393294,2.592131015179083,0.55490624034025,0.0,-0.0171512733038871,-0.0061536669293173,0.0,5.704510583305527,248.6008584665269,685.733257112682,-0.0336100842886841,3.5061433200045187,-0.0272991300942936,True,True,True
lc_2020bj_ZTF20aabqiti_processed.csv,-3.242630524620787,-5.109720106492381,-3.503213188815933,0.8070555756613353,0.9214908294056032,0.0,-0.0290397164740974,-0.000723634472076,-0.0154053700435643,897.5641428065055,426.0724125286521,2526.0314459415085,-0.0918300586576325,-0.0039046040142942,0.0207073986224629,True,False,True
lc_2020bob_ZTF20aakwcfh_processed.csv,-6.365603236566606,-1.0000000101321354,-0.6177657772466718,2.622373223898906,0.0,0.0,-0.0156724274537586,-0.0274133603387333,0.0,4.230751315979125,479.93534162484815,634.1765433034665,0.3398861961929813,0.0684489068523198,44.41811129274284,True,True,True
lc_2020bol_ZTF20aakfofq_processed.csv,-6.729637516528637,-7.226017714397643,-5.0,1.799227629495726,1.572716704104013,2.0,-0.0119459090868833,-0.0088606173031237,-0.001,26.88523792790984,26.452179798273235,,0.1165857522187515,0.1346686126785233,0.0,True,True,False
lc_2020bqr_ZTF20aalejtl_processed.csv,-3.269910106417292,-2.293652782891421,5.0,1.472443772302939,0.7669225332291312,0.0,-0.0150841518293498,-0.0007724338315845,-0.0058001648072112,101.31838712974375,262.16494076484946,-5321415.105906299,-0.0382737054182696,0.0020196607857021,200.67087256219344,True,True,False
lc_2020buv_ZTF20aaljgcp_processed.csv,-4.959035921272671,-4.088089097017578,-3.285615301474884,2.4377881790855804,2.594286932289479,2.1142982433310173,-0.0144690090585692,-0.0160826051069095,-0.019133493043535,6.492641967443227,5.206342283788491,17.676957784379155,0.0583731106088662,0.0301728728503255,0.036303242989925,True,True,True
lc_2020bvy_ZTF20aalxtwm_processed.csv,-5.871055633952572,-7.087389759426351,-5.0,2.4099109867598454,1.9141814504212813,2.0,-0.0249288927643795,-0.0114111017153025,-0.001,13.984617328571332,11.962787273095913,,0.1987028040707487,0.477814951316446,0.0,True,True,False
lc_2020bw_ZTF20aabqxeg_processed.csv,-19.499999981206447,-4.732358521388191,-7.490103745677478,0.1816078644388478,0.4715035289277773,0.0,-0.0227168972770041,-0.0012578575953241,-0.0972071870224405,637.0906847732344,391.507670506277,1090.2859269821674,0.1529441902429388,0.0015063785254606,1.2034505997145213,False,False,True
lc_2020bza_ZTF20aamfpcj_processed.csv,-2.679322675777128,-1.4002556221546634,-4.444875043695296,1.3428023986184807,1.0758151187610046,1.843150393028802,-0.0074904593841648,-0.0082624535677405,-0.0117184590195584,47.00629032238163,76.60514721961025,13.702887443238566,0.0111776121216969,0.0568330359545489,0.0289443960807256,True,True,True
lc_2020bzd_ZTF20aamdyal_processed.csv,-1.2867700233995651,-4.712978768481062,-2.1312833674717906,0.5932779315774113,1.326276615818882,0.4224426591663112,-0.0017596345599914,-0.0071254266980094,0.0,279.2526225712336,41.35380824016512,302.4811873433326,0.0493813013962692,-0.0744771222003176,23.122322023730483,True,True,True
lc_2020bzv_ZTF20aambbfn_processed.csv,-3.2586892695386176,-10.698435537434154,-7.575021704474096,0.5734613611974784,2.162212433727353,1.6965591927845818,-0.0383264006019139,-0.0135747566413753,-0.0199495237289197,173.92096255575905,8.358671646243856,40.626300391871865,0.0745802247932322,-0.0100469833309068,0.1335965304120598,True,True,True
lc_2020cc_ZTF20aaayaet_processed.csv,-2.6312817906292523,-4.372512603106388,-13.191730020844338,1.8475594093505696,2.1521400528051835,0.0,-0.0160478831513675,-0.0124641695530503,-0.0029910700376682,24.72596250423973,8.048805833582747,200.52814061564223,0.0460771616463758,-0.0273812672580177,0.0053729277177301,True,True,True
lc_2020cdi_ZTF20aamgdkb_processed.csv,-0.7314353043349628,0.076327929486755,-1.0251783855352643,1.0575898070898304,0.7800286428826264,0.3705105496911874,-0.0157491217725075,-0.0141780215199347,-1.549949930164685e-05,164.43295236068766,245.4690874441009,414.63609053196177,0.1409498255400487,0.008821560496701,7.238301384137164,True,True,True
lc_2020cdj_ZTF20aammhli_processed.csv,-4.199812731965576,4.692294336059827,-6.529758043143827,2.313287785907152,0.1909819134026968,2.030439877147478,-0.0195800725445999,0.0,-0.0048740234554185,35.37407254610645,3117.464542790629,23.53812708491869,0.2369320907038647,109.39476706409444,0.037707409126243,True,True,True
lc_2020chi_ZTF20aamnvij_processed.csv,-0.8479235348209859,-3.5821947980764985,-5.54371848762414,0.5658716162414841,1.119877526673279,1.873554010141726,-0.013426361551687,-0.0116941682858678,-0.0180005883359851,599.2244141713732,135.2849324668046,32.98933029330613,2.905317049749012,-0.2492550939528544,0.02264684364219,True,True,True
lc_2020chm_ZTF20aamoaim_processed.csv,-4.9883554577870495,-5.156468965171632,-0.5062952772170577,0.6251992833642641,1.3302104969739457,0.2768113817472369,-0.0012756137148819,-0.0325375374679684,-0.0572469278625095,353.06276873265347,131.83639118558722,783.6425611706122,0.0006074818317265,3.170294188870585,0.1705642675486292,False,True,True
lc_2020clr_ZTF20aamqmhj_processed.csv,-2.361318192755592,-6.986218260059497,-12.077956149701848,0.8671041877134675,1.454949274479597,1.4140190149240013,-0.0274109024342062,-0.0111855590727672,0.0,208.977853100132,38.568272838630726,15.3685846914386,0.1248143521632895,-0.0222910005717597,0.0029824133227128,True,True,True
lc_2020cmb_ZTF20aaoyinl_processed.csv,-12.337732278717503,-14.001645488585552,-12.46096625107289,0.4800091116626335,0.9637482107116426,0.9300286117895368,0.0,0.0,-0.0092688421595837,104.29191229351252,36.76646847758869,61.24448100490207,-8.338304551915508,0.2646964895531195,-0.5707173254896671,True,True,True
lc_2020cms_ZTF18abeyyix_processed.csv,-8.229465146530945,-5.007714856051907,-5.999999998969038,1.2475718717002668,0.2552049628586416,0.847832519863629,-0.0177943667287965,-0.0076529389245566,-0.0315336184753549,58.80591080522183,340.738956716986,142.12015740727009,-0.174082372212748,-4.205512141645368,-0.0767404041428605,True,True,True
lc_2020cmv_ZTF20aankgwv_processed.csv,-3.225140917428453,0.0290318575686686,-6.372063756086666,1.275145743562148,0.2604446218668841,1.226277983240422,-0.0268323085405298,0.0,-0.0125821187355552,92.8470144701132,464.7169608895276,53.78574053174175,-0.0090528986293486,-0.8057470571707859,0.0118129161722631,True,True,True
lc_2020cnr_ZTF20aanddmz_processed.csv,-5.791547248788223,-4.515986538431974,-14.373110149937958,0.9437948201871624,0.7032618097810492,2.443873115720735,-0.0028628603493832,-0.003579800715209,-0.0067330733194381,23.181917232224457,44.62183526201332,0.4026369772408252,16.910205932364576,1.8054136352797008,0.006060817954253,True,True,True
lc_2020csx_ZTF20aaodkvl_processed.csv,-1.655746709367457,-2.433270632666269,-7.038686862012174,2.0570109945167863,2.0548785323393446,3.23992166246523,-0.0188260034693524,-0.016465141692942,-0.0022583510665215,136.79641308650866,106.8131812493275,1.602102973634429,0.3372791416069129,0.1207965030245661,-0.0069918420354804,True,True,True
lc_2020cxe_ZTF20aanaibf_processed.csv,-2.8227622680306137,-10.690360815689218,-12.73864059190194,0.150588887061734,1.074714067868058,1.521811468811221,0.0,-0.0045411305939915,-0.0033646063477043,2247.379363555373,226.48109104515947,64.38612495471544,134.1559170433599,-0.0032349193175288,0.0032552311200335,True,True,True
lc_2020dgc_ZTF20aaqpxtm_processed.csv,-4.463540287065372,-3.9709236348215615,-9.480604238925253,1.9529591168727192,2.3713156420578256,0.0,-0.0122798969860097,-0.0179365070249497,-0.0021390223095208,37.11203479327524,19.94222368188929,1269.003306857065,-0.0209018116898387,-0.1727426573482552,0.0028769847175705,True,True,True
lc_2020dkk_ZTF20aaqxnmt_processed.csv,-7.700641502291667,-9.606264495722968,-9.918982743653084,1.4786022131375631,1.6743276369372193,0.0,-0.0145932686669748,-0.0101791053456344,-0.0022484465526235,26.63444552222524,15.223935044486788,504.2042101864986,-0.0564881403581567,-0.06943460428898,0.0032702294257584,True,True,True
lc_2020drk_ZTF20aaozhyr_processed.csv,-7.906010772042787,-12.359283705177155,-11.61540039103594,0.9668002956809486,1.7967843560933607,0.0,-0.0178966497404855,-0.0097569933552,-0.0026954293938762,82.41867878924057,6.596612040170426,626.2781178616715,-0.080986310306237,0.080949915702294,0.0044633857939178,True,True,True
