,g_$\beta_1$,g_$\beta_2$,g_$c$,g_$f_0$,g_$t_0$,g_enough_data,r_$\beta_1$,r_$\beta_2$,r_$c$,r_$f_0$,r_$t_0$,r_enough_data,tess_$\beta_1$,tess_$\beta_2$,tess_$c$,tess_$f_0$,tess_$t_0$,tess_enough_data
lc_2021agau_ZTF21acqzlhb_processed.csv,1.1680294429592175,-0.0012869133461437,50.735677506969694,0.006905565562288,-5.289087756311089,False,0.0001560370412767,-0.0359928012811061,249.18988535493543,-0.7547773787184111,-1.8168014971474848,False,1.842979306657523,-0.0046621259983904,4.567688079303036,0.0358546791436472,-7.761180343887801,True
lc_2021agfq_ZTF22aaajlae_processed.csv,0.0,-0.0006484632448324,-563780.4363573557,22.612713186559134,5.0,False,0.0,-0.0017946476341417,-5147382.898922628,62.77831787774447,5.0,False,0.7669148222615454,-4.059235984533895e-06,349.52725609144545,-0.0067703937659435,-3.4984131066589548,True
lc_2021aggu_ZTF22aaacaix_processed.csv,0.0,-0.0015952235775778,-708418.4965501181,55.76002711159735,5.0,False,0.0,-0.0021745558287546,-2873740.791797139,74.80677315707322,5.0,False,0.0,-0.1,3850.6603108694335,-0.0082536563247817,-2.499914921111923,True
lc_2021agrt_ZTF22aaanldo_processed.csv,4.0,-0.0084112932838152,-1.2154787331597672,-0.1296921348620772,-28.9052565167909,False,4.0,-0.0081645518450195,-17.01174645971851,-0.1256402464853152,-28.491314578315645,False,2.557960986637406,-0.023794702539819,68.4597105792383,-0.6689044211723778,-7.853842851511638,True
lc_2021agz_ZTF21aaeeqip_processed.csv,1.4359561927394937,-0.018372620534487,22.32872697718929,-0.0208441355942528,-6.135710172876658,True,2.390696734079865,-0.0164554036278577,2.2941853373327845,0.0361479090357465,-8.267319445911216,True,2.0,-0.001,,0.0,-5.0,False
lc_2021aha_ZTF21aaeczii_processed.csv,1.0655638346360252,-0.0163008113351179,61.0918595953713,-0.0252423237294809,-5.669488216095036,True,0.5595678171239137,-0.0040059939309133,107.07244358233736,-25.276905334528934,-5.925371608477903,True,2.0,-0.001,,0.0,-5.0,False
lc_2021aif_ZTF21aaeczqr_processed.csv,1.897980189344368,-0.0174314706398934,24.666886014706726,-0.0450968786117755,-9.770528239039317,True,0.5034932240413965,-0.0030329541193612,412.3504387275841,0.0005479149816161,-4.792407817053821,True,2.0,-0.001,,0.0,-5.0,False
lc_2021aj_ZTF21aaaevxq_processed.csv,0.6055915803033186,-0.0007076045933329,133.80141942477636,-0.0012848764060099,-9.999999999911156,True,0.7094276184625503,0.0,114.5051906807077,-9.88375433625459,-11.009976745138705,True,2.0,-0.001,,0.0,-5.0,False
lc_2021ame_ZTF21aaevrmu_processed.csv,0.1400822011007112,0.0,213.6757889525421,-39.0369574551214,-6.149438384154957,True,1.0713714529314795,0.0,39.30521463739851,0.008363692939087,-9.753979344980344,True,2.0,-0.001,,0.0,-5.0,False
lc_2021amn_ZTF21aaeedxy_processed.csv,2.571850732063524,-0.0094521399207436,2.4592806558722806,0.0196238871054737,-6.822329874091583,True,2.781947711280237,-0.003419512866704,0.679885061075153,0.0446238482620192,-8.002181818973401,True,0.0,-0.0021357207426257,351.9654194396752,0.0028386122840739,-9.380887510565326,True
lc_2021aph_ZTF21aadtnyl_processed.csv,2.360172683414884,-0.0006326083214609,0.5316930017414956,0.0037392895488206,-10.993904962822556,True,2.350361825128031,-0.0001316596459148,0.4775156081972355,-0.0009529369409584,-11.8317263632158,True,2.0,-0.001,,0.0,-5.0,False
lc_2021asu_ZTF21aaezixn_processed.csv,3.295151572490252,-0.0024029238047259,0.3127845267418122,-0.0023702287421619,-11.40636176339538,True,0.1897373417616871,0.0,666.8918458666051,20.20144536458025,-4.006658180666847,True,0.0,-0.0019195293908112,1235.0062524490386,0.0023509862910027,-8.528092951803504,True
