,g_$t_0$,g_$\beta_1$,g_$\beta_2$,g_$c$,g_$f_0$,r_$t_0$,r_$\beta_1$,r_$\beta_2$,r_$c$,r_$f_0$,tess_$t_0$,tess_$\beta_1$,tess_$\beta_2$,tess_$c$,tess_$f_0$
lc_2019tju_ZTF19acigqdd_processed.csv,0.6314028928355779,0.1764569924427215,0.0016118956063046,4.80708428254527,9.456060072622137,1.2124507448205093,0.4019532037905857,0.0058519960039489,46.62130556685205,7.558445896173076,,,,,
lc_2019tjw_ZTF19acigvtx_processed.csv,0.8661680027512084,0.2937242117384491,0.0058627413161482,61.70773510754949,9.21592100812416,0.3892273044145897,0.2172302543049463,0.0096031007078566,50.22884804361465,7.800044496200154,,,,,
lc_2019tjx_ZTF19acigwdr_processed.csv,0.7849409129389864,0.3689784211600136,0.0008366838777886,15.788356003906516,8.2368928165007,0.7052900514469135,0.2707211994135894,0.0039511609217576,75.10718091795336,7.331431653070764,,,,,
lc_2019tjz_ZTF19acihfxz_processed.csv,,,0.001599646276016,,7.499451285696661,0.556779482630244,0.1418863011344578,0.0023958689892793,15.78125085086105,11.261229037044195,0.2964092889585173,,0.0063390318356783,,27.40112502981785
lc_2019tlo_ZTF19achbtdx_processed.csv,0.5577123066913453,0.1785018500021769,0.0020206180312842,18.1880883968397,7.86804847461155,0.6198797490838205,0.1796287378553104,0.0114256465589524,47.890469341196976,7.906592391810983,,,,,
lc_2019tta_ZTF19acfsueq_processed.csv,0.087053515657471,0.1095641406226058,0.021547251085387,33.60349345377268,7.243702725203834,0.9952351312165468,0.2229227642110898,0.0045020786258519,16.151130501438562,8.23296140022483,0.2638500418527927,0.1473964767233366,0.3764999004624466,65.68306728755157,25.008711737758123
lc_2019tum_ZTF18abadevy_processed.csv,1.5214621043403982,0.4943806952389098,0.0041042056698537,17.490130559263704,8.01042770972748,2.43130903712828,1.1449594201476043,0.0049915874986796,154.78862444415236,8.164674442366804,,,,,
lc_2019uag_ZTF19acmdxbp_processed.csv,0.2308860223919776,0.4648915597793746,0.4381158567255289,1250.0829719084877,6.354008412415811,0.0284833405234776,0.0606522196953897,0.0494717691152865,138.27384038550372,6.304421831795191,,,,,
lc_2019uen_ZTF19acnkeji_processed.csv,,,,,,0.1959992814157784,0.0921733277433919,0.0016158614503655,8.86757079128132,7.512243422940491,,,,,
lc_2019ugb_ZTF19acjjizo_processed.csv,,,,3196.366874326789,73.6566597795725,0.0054385646610475,,,34.87090084475565,14.39561378748103,,,,,
lc_2019uge_ZTF19acnxvkp_processed.csv,0.068363523355135,0.0480325952556897,0.0010016382352128,30.425489202904657,7.926081690893505,0.073683093957142,0.0405055154100031,0.0003975718467042,7.97580664240851,8.888543603095732,,,,,
lc_2019ugr_ZTF19acordoi_processed.csv,0.4610594801094126,0.1861944521406773,0.0011709552465449,2.748017883022272,7.414733933784626,0.6766869672115021,0.3369493026807553,0.0015297795468784,4.712007439777602,7.5656591107428595,,,,,
lc_2019uje_ZTF19acpmvcr_processed.csv,,,,,,1.1114779157618198,0.4804885584848724,0.0080354158344885,1.8601195244579125,8.611453537127177,,,,,
lc_2019ujw_ZTF19acozdpl_processed.csv,0.8703468933670667,0.4634652434587017,0.0095979790455668,51.87210677211127,10.349729029529689,2.478536702030095,1.1322708127555288,0.0020946915493322,38.57880002426282,11.049581880095612,,,,,
lc_2019ukd_ZTF19acniqyw_processed.csv,2.09221761788462,0.6149540749509796,0.0052462245440625,2.080500017637643,9.952881926952443,8.400554276429206,2.504650791208079,0.0494053672352014,276.17348225545123,6.2497329748043375,,,,,
lc_2019ulr_ZTF19acmgyka_processed.csv,0.3114219306363743,0.1140111603648769,0.0012465526894338,5.788257045647894,6.919857629870735,,,,,7.6409633267478,,,,,
lc_2019ulw_ZTF19acrdqej_processed.csv,0.1449140373160128,,0.0004508740957459,,7.761697920936594,0.3217236576144882,0.1286979569665198,0.0006050788715028,0.9276738250323352,8.126964338768257,,,,,
lc_2019uyn_ZTF19acssksf_processed.csv,0.3357029261120708,0.0665281532944952,0.002936140143768,6.953163239669734,10.39662693262746,7.683978147355375,0.3942437775585143,0.0034335505968903,0.1614536627040058,28.32983169637607,1.0698021230063666,0.7520683728381274,0.0105061295524587,49.7422977761008,26.91919078924196
lc_2019vli_ZTF19acudlxq_processed.csv,,,,,10.8863095096168,51.87048600400064,19.269459834579155,0.4370083038742315,2693.60393208127,10.759156166801086,1.979231616638732,1.7098803406136596,0.0163935382046225,110.62165847817306,38.809479660657146
lc_2019vlt_ZTF19acudmfk_processed.csv,,,,,,,,,,,1.8885227131067448,1.6632625918090629,0.0209535060537261,480.7941209060247,42.93749907838895
lc_2019vlu_ZTF19acudmhc_processed.csv,23.89838029492949,5.185089559763279,0.7707127997407432,1199.341484192733,9.321403587572222,0.9759600965756836,0.2307204291198098,0.026345273575702,28.11759207739691,10.7495518836473,,,,,18.73891450178365
lc_2019vzx_ZTF19acukliy_processed.csv,1.3318894555794532,0.3249179458454919,0.0062610268415223,2.5725218770097844,8.625514491767966,1.108849081940965,0.5096743635287682,0.0060132214922055,1.950194505470868,9.150859970213606,,,,,
lc_2019wjl_ZTF19acxmmys_processed.csv,,,,,,10.841919624554825,,,5893.535310479195,21.18526672417898,0.1218406524247207,0.1298216276756533,0.0815646497022765,353.9426188167039,172.89000372305398
lc_2019wkz_ZTF19acxmmar_processed.csv,,,,,,45.91203308170213,35.239738651964146,3.691944449903243,2256.384315177132,12.815951019449829,0.0006855274130785,,,76.88219982553298,35.298081417305056
lc_2019wla_ZTF19acxmiyh_processed.csv,1.8469057140487444,0.3361635453227907,0.0105316429559242,7.553890452787998,17.574653050600993,5.071155248178186,0.5737904689440657,0.0242805239710892,135.84161463862168,13.58012652927434,,,,,
lc_2019wle_ZTF19acxzafe_processed.csv,7.214240004705814,0.7213165965226266,0.046842836844708,1061.8866482625335,14.218321584464428,,,0.0225664809968992,,18.56742799259266,0.9974086880293226,0.3661742228002007,0.0042057547041532,37.74815122089966,40.440786903731656
lc_2019wz_ZTF19aadmapf_processed.csv,0.0047918624090744,0.4216091660521042,54.36307651063667,1223.5339340587602,8.968907516754276,0.3209404226799481,,,39496.59389719397,10.298820959789811,,,,,
lc_2019xaq_ZTF19acyjzbe_processed.csv,23512.155126423324,,,,3114521.764524231,,,,,,,,,,
lc_2019xar_ZTF19acygmjq_processed.csv,,10.47224802682005,,,31.269010054379624,0.020740777407225,,,6692.8548781345935,21.662249904928537,1.5390750792676096,0.4962029820605605,0.0289613447088306,134.5676623368125,51.3388614326928
lc_2019xcn_ZTF19aczqwrp_processed.csv,2.860587990159e-08,,,43.66818669034222,24.79730271855911,0.5721171610180976,0.3337534771466541,0.0357048069444607,87.5236372385786,21.315059271797047,1.3350666444502537,1.3388135327772397,0.0102755583635339,19.49458428260333,20.80003127258498
lc_2019xul_ZTF19acystyr_processed.csv,,,,,,4.5233588396838205e-14,,2.9194663734947435,43.23387277811504,19.11900798118568,560825255.7205001,9.167361829939986e-10,760585.4534485615,,
lc_2019yyw_ZTF19adbtqwy_processed.csv,,,,,,13.100472290793451,0.5810414805703589,0.0601606777925196,519.3417920551537,19.760501688765185,,,,,
lc_2019zag_ZTF19adcejnq_processed.csv,,0.2694109504309052,0.0079646706807309,55.83999570396611,16.452585242339133,1.9277214014792992,0.215617783107591,0.0061500071458402,51.42449976233283,17.81465407226867,,,,,
lc_2019zes_ZTF19adbtunc_processed.csv,0.2046016537787861,0.1676411484915988,0.1175064205566399,88.91228615212718,18.399450477237018,4.027465880701673,0.5709229499915792,0.0293778099527583,197.979456301129,19.21402067947167,,0.9201223782018572,,5.073203856715803,
lc_2020aafo_ZTF20acqzpze_processed.csv,0.6676334528848727,0.3100376542790621,0.007788817312735,63.34461749665827,8.346598569054272,2.474358590069686,0.6509912017046817,0.0072620764606274,11.297952690061214,10.346650838665523,,,,,
lc_2020aahq_ZTF20acqyfie_processed.csv,0.942528271578184,0.4864372044523339,0.0195566492005072,72.17113604696067,7.71431109181372,0.7876654475783453,0.3000841999372847,0.0025961614091582,4.554389514528335,9.443092521417196,,,,,
lc_2020aajf_ZTF20acrerzb_processed.csv,,,,,,,,,,,4.32697156280488,2.023654014534553,0.2580278356312325,92.68882194823976,13.80045588550259
lc_2020aalz_ZTF20acrvoxv_processed.csv,0.1675492270175358,0.2703290203654285,0.0081196469758537,18.608124698411626,9.686660723294152,0.0523078199237345,0.1527841778267439,0.0594174701227162,33.4355772626585,8.142589760185933,,,,,
lc_2020aan_ZTF20aaghpdc_processed.csv,0.5842005638021266,0.0800084882233945,0.0012045480886646,18.34347371579536,15.319604633471082,0.6254760526477613,0.121248430035219,0.0009443595875867,7.53137973151299,26.879748709088133,2.402770646362044,1.215440378663469,0.0172473725264514,74.26325569897546,27.049947736380787
lc_2020aao_ZTF20aagiiaz_processed.csv,,,,,,3.773841446789396,0.7429358281566708,0.0067978349818537,20.190491319053667,23.20149964773762,,,,,
lc_2020aarw_ZTF20acrheie_processed.csv,0.3629237825903502,0.0901388102280628,0.0017078266407632,2.052276993495832,9.93211208773003,3.400207670848161,0.2469428415506079,0.0026179727119248,0.0184341448108505,17.950634340340006,,,,,
lc_2020aatb_ZTF20acrzwvx_processed.csv,0.024385369927789,0.029718864791055,0.0007129202457316,88.22116415178246,15.388114673093868,0.1053880275551825,0.046780997785105,0.0012788025905664,134.62022444242706,20.56218616968697,,,,,
lc_2020aauh_ZTF20actfoxr_processed.csv,0.1545066604396651,0.1522894277979752,0.0137872026110357,68.1147945524909,10.752801230255873,,,,,,,,,,
lc_2020aawh_ZTF20actezmo_processed.csv,1.7955910602746212,,0.004673307963761,,20.82704183457713,1.914600875037987,1.04382491919777,0.0031503297365964,3.2287030858313703,13.692726204807585,2.1975349500474683,1.491677249090687,0.0597260773124853,644.9016385107577,239.15841903993257
lc_2020aawi_ZTF20acrxuzp_processed.csv,1.2608653017941356,0.3577459212725077,0.0051319502570932,12.53741770813329,6.974579157124766,2.122981913209495,0.3382682571227196,0.0039094672101721,0.6599372689532483,9.913998058723248,,,,,
lc_2020aawj_ZTF20actmikz_processed.csv,2.7290165883304627,2.058905388733607,0.0195291220913104,16.114807905060445,17.026060793936235,0.9957226818362674,0.7095569602049175,0.0082753561287023,122.86542474764047,11.503571556224282,,,,,
lc_2020abcd_ZTF20acttirv_processed.csv,,,,,,0.0104478860866969,0.0837457884880307,0.0276893514832793,27.09730597982973,12.147561146985083,,,,,
lc_2020abjl_ZTF20acumxrh_processed.csv,1.4298989917091254,0.5984655390421573,0.007124031812904,15.892101773091037,9.73132888709366,0.7385947141151533,0.4470805899763392,0.0064224563886903,28.81420292706677,11.779295758527317,,,,,
lc_2020abqy_ZTF20acuzfpk_processed.csv,0.0907806611845023,,,,12.267943095165103,0.7036944036103265,0.2386284641214439,0.0017333843246815,58.852760591360514,13.139766440711265,0.5829289589041393,0.2415565309931076,0.0200585060219132,239.69021063153912,58.4465553571722
lc_2020abq_ZTF20aafizfi_processed.csv,1.67296793381116,0.4046316777370158,0.0098575158038251,38.21751485351568,16.838707089362178,0.5922914680734989,0.2779259500320582,0.0163206284554252,63.02470358555709,14.125133440999647,0.8109053366454085,0.4579938374506767,0.0193443781681249,111.54458284625068,24.35776532020612
lc_2020abrp_ZTF20acvdqtg_processed.csv,0.5658115427379614,0.1408356902830111,0.0015867024704026,31.001406371941005,10.144371334738018,0.5338052570885653,0.1869778432698463,0.0052208841264841,75.90372632900335,12.146213667575086,4.15560740455042,1.443253741162156,0.0072806917413252,522.1110522763787,47.8099726931077
lc_2020abuo_ZTF20acvidxk_processed.csv,5.868154855377178,0.0786730200331879,0.010052597777916,149.09618678956667,7.616685860985884,0.6278600312595107,0.1211807552089682,0.0052876859078909,83.70485294320986,10.28228449900457,,,,,
lc_2020abvc_ZTF20acvjzbc_processed.csv,0.6794814981449879,0.1968341883470148,0.0018352709352778,20.39390636014304,8.813720779741212,0.7699967737085714,0.1942467660657494,0.0015502148837331,5.571008408672423,10.978061527334724,0.358891935210702,0.1752965397322246,0.0108839803313279,56.63377769956133,14.162632916799502
lc_2020abwb_ZTF20acvehtq_processed.csv,6.850943976891179,4.591126682855149,0.0326861820293782,2115.2725113368933,7.799019709429972,1.2195551136095242,0.4838620159310335,0.0369657140715163,182.2356159097003,8.920139305499712,3.5051322428860003,1.3383891914097554,0.1104423160007678,341.65979797525995,53.27445007411527
lc_2020abxa_ZTF20actsxsl_processed.csv,,,,,,,,,,,,,,,
lc_2020abxl_ZTF20acvcxkz_processed.csv,1.354926041496208,0.3750898283107115,0.0051073898188411,85.64514665122906,8.056603734683323,2.2661967555027456,1.3512288664372651,0.0058820734496946,63.42865428603562,8.90066736009444,0.3344411885256184,0.2504199196451386,0.0112438623166758,60.003736131226,31.81363123871395
lc_2020acaj_ZTF20acvhuxc_processed.csv,0.3947030786811393,0.1969195807305416,0.035007193835673,73.45139192125426,9.367812395420296,0.0005977694199617,0.4121314827369199,0.0061127714238018,94.90648061137824,10.992085981657034,,,,,
lc_2020acbc_ZTF20acwilfu_processed.csv,1.481445225713533,0.4206679784408043,0.0064612186483838,29.93656657303236,10.221191366674503,2.259018518989138,1.2568350342949868,0.0067654297227392,76.66054515667801,14.033566549337332,4.066128516612569,0.6096197808485808,0.0103897196130677,24.421561586633345,56.87973466866293
lc_2020acbf_ZTF20acuqyea_processed.csv,,,,,7.437182377867005,1.0628087540497584,0.6968234577597867,0.0095330954562345,33.17228496453454,9.84482248157878,2.623324626949412,1.3624344792975391,0.0174987557525985,24.24579583190596,82.3759249721712
lc_2020accy_ZTF20acvcxib_processed.csv,63.37835900004299,32.43088803448579,4.752810614701014,1758.1746557832205,14.857618996147332,,,0.216741474211652,,13.789348213361643,,,,,
lc_2020accz_ZTF20acvjvly_processed.csv,0.4998880834464362,,0.0117652556328457,,9.456667052363724,8.330809352714068,1.995700061821343,0.0543250338140875,263.6912451856366,9.988352239300909,,,4.49271968445094,87.7108305349563,39.0708761249708
lc_2020acdk_ZTF20acwjhvd_processed.csv,0.682874948948709,,0.0045524014261295,,7.303743166333295,0.6175438448707722,0.1881098701529479,0.0230925386179943,43.11211186812201,8.241136464531616,18.64477339182316,0.585296523213647,0.0141825194272054,,77.50816032926906
lc_2020acgc_ZTF20acwuiuo_processed.csv,1.4522108138217855,0.3173203671964437,0.0034843782485298,13.68771559704739,9.391486785152528,1.5295212574977577,0.2069418245825335,0.0025470510348457,1.840609629320818,12.17210896624642,,,,,
lc_2020acgd_ZTF20acwjrmn_processed.csv,0.5994688973382921,0.2164987822300602,0.001951328655284,6.585919424068551,8.49685512929041,1.2164315499836482,0.2986677603166944,0.0067729270643375,43.33094093440862,11.2254196993323,,,,,
lc_2020acge_ZTF20acvdlce_processed.csv,2.731150458876656,1.3994227279403766,0.0116971480191839,48.43345107333933,11.156788613247713,1.688243863827738,0.1871502409042011,0.0076358538222289,10.647745899610424,15.1891650811613,,,,,
lc_2020acmr_ZTF20acvdfmw_processed.csv,2.371120899938874,,0.0020953847246506,,8.216226993569025,2.68922712010571,0.605502482375633,0.0014576927249493,4.504328496810585,9.035472234306727,2.290271801096802,0.5232534313041696,0.0246476839214008,116.69583889418222,38.11582709651847
lc_2020acnj_ZTF20acwlszk_processed.csv,2.467065704102127,0.6122120924715279,0.0112148073151576,42.19673499295073,7.56654679154666,0.9375467032718212,0.2199118420298031,0.0074138020272297,10.324217038501704,9.431253768693672,,,,,
lc_2020acrz_ZTF20acwujgz_processed.csv,1.2636888605044558,0.1760386429863058,0.0022535813646069,0.1951841574883393,10.750678730026689,0.7070668618018369,,0.0031162542711814,,11.232424768843975,,,,,
lc_2020aczd_ZTF20acxdlcd_processed.csv,0.6765022740362245,0.39085192001541,0.0050764164203237,191.0430261145548,20.354551461470155,6.792162456386344,1.1349883318119314,0.067843801040617,168.02699703756403,93.14845405058664,1.8783467846305224,0.6875253498052939,0.0276370514402062,8.528538580355125,22.7215163197198
lc_2020adbn_ZTF20acxpmnx_processed.csv,5.808571134015921,,0.003454485001161,,14.803150890095315,9.72255021256204,0.9835807340099614,0.0136631212250261,74.27150462408162,9.832704273616928,,,,,
lc_2020adbx_ZTF20acxooam_processed.csv,,,0.0030622929376382,,7.6947025722437985,,,,,6.88750227297482,,,,,
lc_2020adff_ZTF20acwjrim_processed.csv,1.4277580536377537,0.3095232565822434,0.0102217812555331,68.80577874198316,8.659698794863482,,,,,11.476462792665933,1.6584379840907562,,0.0135110066250458,,48.57444654867626
lc_2020adgj_ZTF20acxpvhu_processed.csv,0.5594402714878144,0.1454214947725311,0.0027274578228995,11.146602682448403,16.704396769077384,,,,,,,,,,
lc_2020adiw_ZTF20acxwbrk_processed.csv,3.796226173271207,1.3820497716139186,0.0042552916175528,31.600619569901724,6.667612583625782,1.609447073366537,0.5278795676671763,0.0114982771709998,38.115025831518736,8.552157520165965,,,,,
lc_2020adle_ZTF20acxvvnf_processed.csv,0.0987850413528643,,0.0012004898239681,,7.794547924631363,,,,,,,,,,
lc_2020adw_ZTF20aakxzut_processed.csv,0.8464104355545478,0.2959772441631372,0.0092787844952118,137.68866252588506,8.896736401741364,1.1402167553861922,0.4913757559085733,0.0037458915128602,19.14607769508113,10.008684148941184,1.610224897507898,0.7044584830622338,0.0100035526400072,29.31319256215332,26.359253001925133
lc_2020aek_ZTF20aafcnem_processed.csv,5.772648514045136e-06,0.0251766935500341,0.0846695954307841,203.57007561035627,15.777659149081243,,,,,,,0.137393008665595,0.0008595490594587,0.2910021141999053,13.572355102949858
lc_2020ael_ZTF20aagnbec_processed.csv,,,,,610838.3572668488,10329.839833211465,757.5598960503409,332.99822933458034,1650797.2263029497,1565520.2739456731,1.767531890212113,0.3513177468253655,0.0199959610284784,227.40910188391064,25.452951054665384
lc_2020aen_ZTF20aagnbfu_processed.csv,,,,,17.783342208085642,21.88329677248169,6.914589932915608,2.676449354303626,,33.16585028813748,1.5408571110477334,1.2848197845894491,0.1301067001651768,340.2450201944309,47.34590580583266
lc_2020aetp_ZTF20acxooqk_processed.csv,1.7589383983440623,0.5305720930934501,0.0087659665246301,46.40086443310837,9.708249410557132,1.368350057495781,0.2155905552279924,0.0010725641672906,4.604798945208634,12.717713747017864,,,,,
lc_2020amv_ZTF20aahbamv_processed.csv,0.0628776797098723,0.0321993240705226,0.0014331703799012,78.46040042945195,8.301729529363925,0.1715586169105888,0.0668051236768005,0.0018001724858039,98.07672752099036,9.246904874727631,,,,,
lc_2020amw_ZTF20aagkldb_processed.csv,1.4447249072435988,0.2532370095460193,0.0062023269045286,31.80381697614929,8.672797974462792,0.910659588573482,0.1326683041651079,0.0020748041207676,10.989492291942396,9.557677665130733,,,,,
lc_2020amx_ZTF20aahdwze_processed.csv,0.1768249118599735,0.0631420435705585,0.0004467577311244,28.338558265664872,7.396267768653773,0.7100300779885557,0.2555067292009556,0.0005476848276556,64.38842425086501,8.158306286919279,,,,,
lc_2020aog_ZTF20aaheyvo_processed.csv,1.6132883736170978,0.214955942782775,0.0059884189005569,13.875008319230163,10.71327716960072,1.681037103452875,0.305173353838735,0.0057050047666945,10.71219422831991,12.512474259775567,,,,,
lc_2020aoi_ZTF20aahfobk_processed.csv,0.0812143799415281,0.0838156817707029,0.0052758343692068,141.4666153587134,20.42118077600893,0.3493530203309188,0.1285471308509313,0.0016189314757081,26.80301959395093,26.507394042913777,,,,,
lc_2020apm_ZTF20aafwyfk_processed.csv,3.357441089105324,0.9428992842784484,0.0099721483456647,70.60709299940542,17.96838532141701,1.0433169003101783,0.3600211694426619,0.0043055532259536,11.965980865853172,16.359190790971077,1.1304430558517744,0.6521415447365527,0.0515591577735659,126.59553798791508,26.79305734332501
lc_2020aqf_ZTF20aahgirj_processed.csv,1.3666076531370726,0.2312752841758847,0.0036078240594173,6.914374211433049,14.605269579546608,1.191844316042168,0.2935178761776723,0.0026837869480014,11.564647780017893,21.6313271989229,,,,,
lc_2020ato_ZTF20aafwyvm_processed.csv,2.6241506009017685,0.5004117390442572,0.0069787017452818,6.667152824145672,30.45998646543137,5.955996542838383,2.1373639313021693,0.0380013317660656,174.46813032535132,81.72013650280023,,,,,
lc_2020auo_ZTF20aahglfm_processed.csv,0.9847447691215332,0.1209487798918633,0.0046578594702024,8.551966079101303,12.784949752438065,2.69044598404871,0.5606362473128644,0.0149647708108256,141.95945171212625,12.613376000697126,,,,,
lc_2020bck_ZTF20aaifxwq_processed.csv,1.909776339624726,0.5657212297860739,0.0161582520609371,138.34144757331796,39.464876537632406,14.925095275766868,,0.0057430007281067,,698.8194564806863,,,,,
lc_2020bdx_ZTF20aahubwe_processed.csv,0.0061742031302807,0.3778208373285748,0.0272660208678459,207.8447138079436,10.187104214828665,24.42641860735868,3.8561210192661486,0.1071257467985033,1293.823022735021,11.460568902266283,,,,,
lc_2020bew_ZTF20aajvwfh_processed.csv,0.1147976274383859,0.0930499609948794,0.0137792522353437,49.45527432463701,11.101907957058678,0.62410991190239,0.1986662821326813,0.0156718172921727,137.72047571271142,16.105256935674173,,,,,
lc_2020bgq_ZTF20aahskds_processed.csv,6.696422495796907e-12,0.0621165747226412,0.463226597980053,138.00110224349507,14.76837987619811,15.341097073904354,3.035262837754279,0.0576416424448692,323.5880860104066,22.760884203388976,2.9902269137487414,1.1631585518580805,0.1097529133516903,157.25298657753507,22.475038740896647
lc_2020biz_ZTF18aadzfso_processed.csv,0.1703834181741466,0.1031778396488054,0.005011560232503,36.271862172764,7.9095471920179135,,,,,,,,,,
lc_2020bja_ZTF20aairvsi_processed.csv,0.4900637062768985,0.2360481705647215,0.0004437827954552,6.785927066334114,9.42719681205118,0.3170711515075825,0.0878059994578639,0.0005932884981187,2.194918891108102,10.7012585513573,,,,,
lc_2020bjj_ZTF20aaicyhi_processed.csv,0.4849399485192718,0.2597696272906062,0.0014072319544189,3.080932882952539,6.992170090084457,0.2671813895963933,0.0918081106461837,0.0077765725242608,35.82557042165272,7.798120915904371,,,,,
lc_2020bj_ZTF20aabqiti_processed.csv,1.5041113661413883,,0.0070022555811612,,731.0848418507649,,330.59761289398074,17.856698618178513,303362.9899548543,,,,,,
lc_2020bob_ZTF20aakwcfh_processed.csv,0.6391015725511547,0.2846142988494779,0.0036898694863902,2.158522377110759,7.537119731983188,,,,,,,,,,
lc_2020bol_ZTF20aakfofq_processed.csv,,,0.0012012176603878,,10.95995631859468,1.453049986444085,0.5981602574171669,0.0023067407313617,34.94175986485829,10.024698367146584,,,,,
lc_2020bqr_ZTF20aalejtl_processed.csv,0.2124135582554873,0.070013507246923,0.0013182407501042,13.85969445475779,9.148758764964253,0.3198125088942251,0.1759787026676239,0.0090956421246716,66.41971464897694,8.65330254213833,,,,,
lc_2020buv_ZTF20aaljgcp_processed.csv,0.4429584550836305,0.1560041886523447,0.0014978996783055,2.0758140254614266,7.044627480785188,0.5616202725499849,0.2830791705941501,0.0015217586892228,3.05575910449764,7.492104246100822,0.8773823824934387,0.3338689132572116,0.0030354371922763,12.00371422058718,28.54439365595306
lc_2020bvy_ZTF20aalxtwm_processed.csv,0.6545814651636508,0.3197342096210045,0.0029832450310865,8.57528477461454,9.827547056285606,0.9774619285716468,0.2046480109013462,0.0044156513705652,4.523551725862473,10.455897393633451,,,,,
lc_2020bw_ZTF20aabqxeg_processed.csv,27.988804028596,0.107818793502949,0.025301671537266,470.3130822243493,69.95490681002336,,,,,,,,,,
lc_2020bza_ZTF20aamfpcj_processed.csv,0.3725125488782907,0.0623491945259172,0.0011130449304625,6.323034724730301,7.989465518515827,0.34072639198951,0.0771169223564973,0.0011304180820305,13.255000990872489,6.94626821487641,2.7065326121330355,0.4777001387853515,0.0038739362240636,17.158801443988736,47.76838353954199
lc_2020bzd_ZTF20aamdyal_processed.csv,0.5220045004676643,0.3020761587204126,0.0188225890444712,125.3451890622384,7.813712194585748,0.4627275464690756,0.1277949548033431,0.0030289922665217,9.252987579648122,9.726530327862406,0.5168528259730102,0.2868965228459092,0.0232896063359284,138.4817640739876,27.219631989446228
lc_2020bzv_ZTF20aambbfn_processed.csv,0.611030080440846,0.504322130571316,0.0187524625534772,100.3547531921642,7.753572025335554,0.7050577853125454,,0.0028938964663107,,11.078189246112542,1.098466690668732,0.4391899574906222,0.0033811858651825,36.68913544276738,22.456377571725447
lc_2020cc_ZTF20aaayaet_processed.csv,0.4657880303469126,0.1667728807690341,0.0015334009810981,8.56924838098541,15.77153684588807,1.0897365291336671,0.454323028686493,0.0015419315073593,8.263212375687083,15.486838668343417,,,,,
lc_2020cdi_ZTF20aamgdkb_processed.csv,0.4367834024913696,0.1842015597494929,0.0037657479871315,53.91433455416417,6.362222386416729,2.078733745171715,0.7104218863242389,0.0104699881991086,320.6728511068518,7.691255843224305,0.093683802993181,0.138064406100106,0.0152891676449108,85.37748460578301,22.54272941963505
lc_2020cdj_ZTF20aammhli_processed.csv,0.4713505638041174,0.1229840999021822,0.0010328272477482,10.495244298339118,15.533276131561268,,,,,16.10592350109259,0.7043944167974663,0.1488412973976334,0.0022197412461309,7.199702754760352,35.212379632785854
lc_2020chi_ZTF20aamnvij_processed.csv,0.769548379067683,0.1557391511812478,0.0074110433309316,169.68714743164426,8.556485016208379,0.7909129493396619,0.1606354758006767,0.0031893906213159,46.78773528009694,7.76413931524256,1.1565460924554334,0.4740749746039404,0.0061982901011937,30.116731877350293,27.392411136428173
lc_2020chm_ZTF20aamoaim_processed.csv,,,,,16.435662954347173,2.28372756699671,0.2582164849187447,0.0193306433118534,36.56527327561746,19.905056747512425,0.021552880130815,0.136164174977307,0.0483976703163934,81.2387622782632,28.71401971268584
lc_2020clr_ZTF20aamqmhj_processed.csv,0.9141285729588704,0.3559085783064067,0.0042981892819597,121.73432066564756,6.71113942401343,0.8061755084606498,0.1998190831683165,0.0026807316146101,15.679625570089009,7.033428663298902,2.8188172644768272,1.1358321681362826,0.0139004448721751,39.108850352834594,21.872834415985984
lc_2020cmb_ZTF20aaoyinl_processed.csv,0.3233008845985249,0.1478245241426322,0.0121621027839027,25.45080488000025,7.471983737839454,,0.2424158182739591,0.0076678189760618,14.041963033551331,9.055509365457503,4.042915587243709,1.5131075898763564,0.0206130089985241,183.34051762622929,31.49512479867671
lc_2020cms_ZTF18abeyyix_processed.csv,0.815114640860895,0.1965157650871941,0.0029118291994062,22.600243117113774,12.788719963350976,,,,,9.725506680769696,0.8382005386899705,0.5566621744567296,0.0160245541511606,105.2481547445434,21.64548843593523
lc_2020cmv_ZTF20aankgwv_processed.csv,1.4041177256825303,0.5098359189494096,0.0079938299118078,85.12353913850646,15.193314111341971,,,,,14.81180776673723,5.626122954637319,2.2248917414627343,0.0201223792229333,235.4795408651062,21.94112978218417
lc_2020cnr_ZTF20aanddmz_processed.csv,,,0.0025532099582651,,6.572927881916587,0.7429614827208534,0.0998834600060869,0.0045499204890819,10.880739290624204,7.288967349728016,,,,0.3852845418754549,
lc_2020csx_ZTF20aaodkvl_processed.csv,1.6832225585895793,0.9419896261077864,0.0027593141881786,264.31920278415424,97.30106858369211,1.4804321090236334,0.6092750644396003,0.0044124687568268,137.66113533831836,172.18205920422798,1.2027564854544,0.3966129724231818,0.007286997495909,0.9277028384819708,31.323165269628813
lc_2020cxe_ZTF20aanaibf_processed.csv,0.8629368571354572,0.0794511421110868,0.0128367459591318,1624.0638485027837,1803.7700309299464,11.61896104723051,0.5666863594263032,0.0014067254794329,251.8360247966299,,2.428151043937949,1.1438757893815172,0.011920074084274,157.08348961391286,37.74883643593937
lc_2020dgc_ZTF20aaqpxtm_processed.csv,1.102083349520536,0.4608985696605231,0.0008233611326896,38.91955459460381,8.141489366755835,0.2337924985241184,0.1005175563008463,0.0007121875899622,4.186861399540385,7.480924956143319,,,,,
